comment_id,video_id,comment_type,parent_id,author_name,author_channel_url,comment_text,like_count,published_at,updated_at,reply_count
Ugx3dT_I_X97w_2lArZ4AaABAg,enj9tTpLuNg,main_comment,,@박하나-z7v,http://www.youtube.com/@%EB%B0%95%ED%95%98%EB%82%98-z7v,너 말투가 왜그래 할때 넘 귀여워요ㅠㅠㅠ,228,2025-04-20T01:35:43Z,2025-04-20T01:35:43Z,4
Ugx3dT_I_X97w_2lArZ4AaABAg.AH76tVXVETSAHFaXon_pFJ,enj9tTpLuNg,reply,Ugx3dT_I_X97w_2lArZ4AaABAg,@박하나-z7v,http://www.youtube.com/@%EB%B0%95%ED%95%98%EB%82%98-z7v,아싸 좋아요 많다!!,0,2025-04-23T08:37:25Z,2025-04-23T08:37:25Z,0
Ugx3dT_I_X97w_2lArZ4AaABAg.AH76tVXVETSAHNXn7zE3uc,enj9tTpLuNg,reply,Ugx3dT_I_X97w_2lArZ4AaABAg,@임지은-h9e,http://www.youtube.com/@%EC%9E%84%EC%A7%80%EC%9D%80-h9e,프로필보고 저인줄알았어욬ㅋ,0,2025-04-26T10:38:37Z,2025-04-26T10:38:37Z,0
Ugx3dT_I_X97w_2lArZ4AaABAg.AH76tVXVETSAHc6SHC10zx,enj9tTpLuNg,reply,Ugx3dT_I_X97w_2lArZ4AaABAg,@Sim199206,http://www.youtube.com/@Sim199206,너 뭐 불만이니? 이것도요ㅋㅋㅋㅋ,0,2025-05-02T11:47:33Z,2025-05-02T11:47:33Z,0
Ugx3dT_I_X97w_2lArZ4AaABAg.AH76tVXVETSAIFywzIiLlI,enj9tTpLuNg,reply,Ugx3dT_I_X97w_2lArZ4AaABAg,@드래곤q9k,http://www.youtube.com/@%EB%93%9C%EB%9E%98%EA%B3%A4q9k,혹시 이런거 어떻게 하나요?,0,2025-05-18T08:42:06Z,2025-05-18T08:42:06Z,0
Ugx-mj6PHu7QEAiZNKN4AaABAg,enj9tTpLuNg,main_comment,,@고고프렌즈팬-0-0,http://www.youtube.com/@%EA%B3%A0%EA%B3%A0%ED%94%84%EB%A0%8C%EC%A6%88%ED%8C%AC-0-0,너 불만 있니??!!할때 빵 터졌어욬ㅋㅋㅋ,86,2025-04-20T01:23:25Z,2025-04-20T01:23:25Z,0
Ugymd56L-1QqPJWUqxR4AaABAg,enj9tTpLuNg,main_comment,,@이정열-f1z,http://www.youtube.com/@%EC%9D%B4%EC%A0%95%EC%97%B4-f1z,수지 너무 귀여워쿠쿠ㅠㅜ❤,71,2025-04-20T01:16:47Z,2025-04-20T01:16:47Z,0
UgwsiiIkpbeGBERh5UR4AaABAg,enj9tTpLuNg,main_comment,,@마루냥_130,http://www.youtube.com/@%EB%A7%88%EB%A3%A8%EB%83%A5_130,ㅋㅋㅋ챗지피티 넘웃긴뎈ㅋ이와중뚜지  말투뭐임ㅋ😂,56,2025-04-20T03:26:26Z,2025-04-20T03:26:26Z,0
Ugw9JiQKsyEc4AaAXHR4AaABAg,enj9tTpLuNg,main_comment,,@金永连,http://www.youtube.com/@%E9%87%91%E6%B0%B8%E8%BF%9E,수지 내맘이야 할때 너무 귀여워용😊😅,35,2025-04-20T01:39:30Z,2025-04-20T01:39:30Z,0
UgxDqZf98a8xjs5iMz14AaABAg,enj9tTpLuNg,main_comment,,@teamdoc96,http://www.youtube.com/@teamdoc96,언니 너무 귀여워요❤❤ 아몬드 사망은 뭐얔ㅋㅋ,52,2025-04-20T01:09:45Z,2025-04-20T01:09:45Z,0
Ugyy0i_NYW9a_zrVn3x4AaABAg,enj9tTpLuNg,main_comment,,@세아이-b1i,http://www.youtube.com/@%EC%84%B8%EC%95%84%EC%9D%B4-b1i,챗지피티말투가 너무 웃겨요 ㅋㅋ😂😂<br>뚜지랑 챗지피티 싸우는거 왤케 웃기냐 ㅋㅋ,6,2025-04-20T07:28:18Z,2025-04-20T07:28:18Z,0
Ugx7S25GaEE3WDf_qch4AaABAg,enj9tTpLuNg,main_comment,,@조세빈-x3e,http://www.youtube.com/@%EC%A1%B0%EC%84%B8%EB%B9%88-x3e,챗GPT가 몬가 포기한 느낌이얔ㅋㅋㅋㅋ❤<br>다 귀여웡~ㅠㅠ😊,3,2025-04-21T00:00:58Z,2025-04-21T00:00:58Z,0
UgxdTAxhv1IdRkgExlN4AaABAg,enj9tTpLuNg,main_comment,,@지유-e5t,http://www.youtube.com/@%EC%A7%80%EC%9C%A0-e5t,오늘도 너무 재미있었고 챗피는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀찮은것 같고 뚜지 언니는 짜증나는것 같아욬ㅋㅋㅋㅋㅋ😅,26,2025-04-20T02:07:42Z,2025-04-20T02:07:42Z,0
